VARIANT_ID,PRODUCT_LINK,PRODUCT_IMAGE_LINK,MODEL_IMAGE_LINK,PRODUCT_DESC_SE,PRODUCT_DESC_EN
30026669804,lindex.com/p/3002666-9804/,https://i8.amplience.net/i/Lindex/3002666_9804_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002666_9804_PS_MF/?h=300,Stickad tröja i mjuk mohairblandning med rund halsringning och oversized passform.,Knitted jumper in soft mohair blend with a round neckline and a relaxed fit.
30014566994,lindex.com/p/3001456-6994/,https://i8.amplience.net/i/Lindex/3001456_6994_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001456_6994_PS_MF/?h=300,"Snygg skjorta med avslappnad passform, krage, knappstängning och långa ärmar för en klassisk silhuett.","Stylish shirt with a relaxed fit, featuring a collar, button closure, and long sleeves for a classic silhouette."
30011520080,lindex.com/p/3001152-80/,https://i8.amplience.net/i/Lindex/3001152_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001152_80_PS_MF/?h=300,Mjuk halvgenomskinlig topp i ullblandning med långa ärmar.,Soft sheer top in wool blend with long sleeves.
30035307911,lindex.com/p/3003530-7911/,https://i8.amplience.net/i/Lindex/3003530_7911_PS_F/?h=300,,Stilrena örhängen med färgade blad.,Sleek earrings with coloured petals.
30048131418,lindex.com/p/3004813-1418/,https://i8.amplience.net/i/Lindex/3004813_1418_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004813_1418_PS_MF/?h=300,Stilsäker skjorta med lång passform och klassisk krage och knappstängning.,Sleek shirt with a long fit and classic collar and button closure.
30051594114,lindex.com/p/3005159-4114/,https://i8.amplience.net/i/Lindex/3005159_4114_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005159_4114_PS_MF/?h=300,Böljande midiklänning med volangdetaljer.,Flowy midi dress with flounce details.
30007619617,lindex.com/p/3000761-9617/,https://i8.amplience.net/i/Lindex/3000761_9617_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000761_9617_PS_MF/?h=300,"Luftig, avslappnad kaftan med v-ringning och korta ärmar.","Lightweight, relaxed caftan with v-neck and short sleeves."
30000837504,lindex.com/p/3000083-7504/,https://i8.amplience.net/i/Lindex/3000083_7504_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000083_7504_PS_MF/?h=300,"Finstickad, stilsäker tröja med långa ärmar.","Fine-knit, stylish jumper with long sleeves."
30000380080,lindex.com/p/3000038-80/,https://i8.amplience.net/i/Lindex/3000038_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000038_80_PS_MF/?h=300,Stilren maxikjol i satin med en gömd resårmidja.,Sleek maxi skirt in satin with a concealed elastic waist.
30038670080,lindex.com/p/3003867-80/,https://i8.amplience.net/i/Lindex/3003867_80_PS_F/?h=300,,Långärmad topp med draperad halsringning och rynkningar i sidorna.,Long-sleeved top with a draped neckline and gatherings at the sides.
30060086707,lindex.com/p/3006008-6707/,https://i8.amplience.net/i/Lindex/3006008_6707_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006008_6707_PS_MF/?h=300,Mjuk midiklänning med korta ärmar och en avslappnad passform.,Soft midi dress with short sleeves and a relaxed fit.
30063560080,lindex.com/p/3006356-80/,https://i8.amplience.net/i/Lindex/3006356_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006356_80_PS_MF/?h=300,Stilren midikjol i viskos med resårmidja.,Flowy midi skirt in viscose with an elastic waist.
30044727390,lindex.com/p/3004472-7390/,https://i8.amplience.net/i/Lindex/3004472_7390_PS_F/?h=300,,Stilsäkert bälte i läderimitation med metallspänne.,Stylish belt in imitation leather with a metal buckle.
30040530080,lindex.com/p/3004053-80/,https://i8.amplience.net/i/Lindex/3004053_80_PS_F/?h=300,,Liten axelremsväska med dubbel axelrem och meshstruktur i metall över hela.,Small shoulder bag with a sleek double shoulder strap and metal mesh texture allover.
30085810070,lindex.com/p/3008581-70/,https://i8.amplience.net/i/Lindex/3008581_70_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3008581_70_PS_MF/?h=300,"Linne i ribbad, stretchig bomull med en figurnära passform.","Tank top in ribbed, stretchy cotton with a figure fit."
30022189618,lindex.com/p/3002218-9618/,https://i8.amplience.net/i/Lindex/3002218_9618_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002218_9618_PS_MF/?h=300,Ribbstickad midiklänning med hög krage och långa ärmar med slitsar.,Rib-knitted midi dress with high collar and long sleeves with slits.
30039467251,lindex.com/p/3003946-7251/,https://i8.amplience.net/i/Lindex/3003946_7251_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003946_7251_PS_MF/?h=300,Böljande blus i mjukt material med volangkrage och avslappnad passform.,Flowy blouse in soft material with a frill collar and relaxed fit.
30064096665,lindex.com/p/3006409-6665/,https://i8.amplience.net/i/Lindex/3006409_6665_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006409_6665_PS_MF/?h=300,"Luftig blus i viskos med V-ringning, korta ärmar och volanger.","Airy blouse in viscose with V-neck, short sleeves and flounces."
30037049615,lindex.com/p/3003704-9615/,https://i8.amplience.net/i/Lindex/3003704_9615_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003704_9615_PS_MF/?h=300,Mysig oversize ullkofta med v-ringad hals och knappstängning framtill.,Cosy oversize wool cardigan with a v-neck and button closure down the front.
30063496665,lindex.com/p/3006349-6665/,https://i8.amplience.net/i/Lindex/3006349_6665_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006349_6665_PS_MF/?h=300,"Sweatshirt i avslappnad passform med klassisk rund halsringning, långa ärmar och guldfärgade knappar på axeln.","Sweatshirt in a relaxed fit featuring a classic crew neckline, long sleeves an gold coloured buttons at shoulder."
30040140020,lindex.com/p/3004014-20/,https://i8.amplience.net/i/Lindex/3004014_20_PS_F/?h=300,,Hårsnodd med en stylish metalldetalj.,Hair elastic with a stylish metal detail.
30060934448,lindex.com/p/3006093-4448/,https://i8.amplience.net/i/Lindex/3006093_4448_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006093_4448_PS_MF/?h=300,Finstickad topp med korta ärmar och en avslappnad passform.,Fine-knitted top with short sleeves and a relaxed fit.
30075480020,lindex.com/p/3007548-20/,https://i8.amplience.net/i/Lindex/3007548_20_PS_F/?h=300,,Armband med snäckor och en sjöstjärna med strass.,Bracelet with shells and a sea star with rhinestones.
30062680080,lindex.com/p/3006268-80/,https://i8.amplience.net/i/Lindex/3006268_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006268_80_PS_MF/?h=300,Stilsäker ballongkjol i maxilängd med resårmidja.,Stylish balloon skirt in maxi length with elastic waist.
30044090300,lindex.com/p/3004409-300/,https://i8.amplience.net/i/Lindex/3004409_300_PS_F/?h=300,,Stilsäkra örhängen med guld- och pärldesign.,Stylish stud earrings with gold and pearl design.
30054690080,lindex.com/p/3005469-80/,https://i8.amplience.net/i/Lindex/3005469_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005469_80_PS_MF/?h=300,Utsvängd maxikjol med broderie anglaise och resårmidja.,"Flared, tiered maxi skirt with broderie anglaise and an elastic waist."
30014389891,lindex.com/p/3001438-9891/,https://i8.amplience.net/i/Lindex/3001438_9891_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001438_9891_PS_MF/?h=300,Snygg denimkjol i bomull med maxisilhuett och slits baktill.,Stylish cotton denim skirt with a maxi silhouette and back slits.
30044710010,lindex.com/p/3004471-10/,https://i8.amplience.net/i/Lindex/3004471_10_PS_F/?h=300,,Stilsäkert bälte med strass över hela och ett runt metallspänne framtill.,Stylish belt with rhinestones allover and a round metal buckle at the front.
30062420010,lindex.com/p/3006242-10/,https://i8.amplience.net/i/Lindex/3006242_10_PS_F/?h=300,,Stilsäkra blomörhängen i metall.,Stylish flower earrings in metal.
30061471418,lindex.com/p/3006147-1418/,https://i8.amplience.net/i/Lindex/3006147_1418_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006147_1418_PS_MF/?h=300,Bekväma byxor i mjuk satin med vida ben och normalhög resårmidja.,"Comfortable trousers in soft satin with wide legs and regular, elastic waist."
30057159614,lindex.com/p/3005715-9614/,https://i8.amplience.net/i/Lindex/3005715_9614_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005715_9614_PS_MF/?h=300,Långärmad skjorta i viskosblandning med knappstängning framtill och klassisk krage.,Long-sleeved shirt in viscose blend with button closure at front and classic collar.
30044410010,lindex.com/p/3004441-10/,https://i8.amplience.net/i/Lindex/3004441_10_PS_F/?h=300,,Stilsäkert rosettformat hårspänne med strasstenar.,Stylish bow-shaped hair clip with rhinestones.
30023899804,lindex.com/p/3002389-9804/,https://i8.amplience.net/i/Lindex/3002389_9804_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002389_9804_PS_MF/?h=300,"Mjuk, stickad midikjol med utsvängd passform och elastisk midja.","Soft, knitted midi skirt with flared fit and elastic waist."
30034550300,lindex.com/p/3003455-300/,https://i8.amplience.net/i/Lindex/3003455_300_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003455_300_PS_MF/?h=300,"Mjuk och snygg skjorta med krage, knappstängning fram och korta ärmar.","Soft and stylish crinkled shirt with a collar, front button closure, and short sleeves."
86356754939,lindex.com/p/8635675-4939/,https://i8.amplience.net/i/Lindex/8635675_4939_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8635675_4939_PS_MF/?h=300,"Vävd, luftig blus i viskosblandning med korta ärmar, en rak passform och en v-ringning.","Woven, airy blouse in viscose blend with short sleeves, a straight fit and a V-neck."
30080360020,lindex.com/p/3008036-20/,https://i8.amplience.net/i/Lindex/3008036_20_PS_F/?h=300,,Stilsäkert hårklämma i metall format som en snäcka.,Sleek hair grip in metal shaped like a shell.
30026729804,lindex.com/p/3002672-9804/,https://i8.amplience.net/i/Lindex/3002672_9804_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002672_9804_PS_MF/?h=300,Stickad maxikjol i mjuk mohairblandning med rak passform och elastik midja.,Knitted maxi skirt in soft mohair blend with straight fit and elastic waist.
30057299609,lindex.com/p/3005729-9609/,https://i8.amplience.net/i/Lindex/3005729_9609_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005729_9609_PS_MF/?h=300,Stilrena shorts i vävd viskosblandning med normalhög midja och avslappnad passform.,Sleek shorts in wooven viscose blend with a regular waist and relaxed fit.
30057972938,lindex.com/p/3005797-2938/,https://i8.amplience.net/i/Lindex/3005797_2938_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005797_2938_PS_MF/?h=300,"Blus med korta ballongärmar, luftig passform och knytband i ryggen.","Blouse with short balloon sleeves, flowy fit and tie band at back."
86007250080,lindex.com/p/8600725-80/,https://i8.amplience.net/i/Lindex/8600725_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/8600725_80_PS_MF/?h=300,"Jeans med medelhög midja i bomullsdenim med lätt stretch och raka, croppade ben.","Mid waist jeans in cotton denim with light stretch and straight, cropped legs."
30080792150,lindex.com/p/3008079-2150/,https://i8.amplience.net/i/Lindex/3008079_2150_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3008079_2150_PS_MF/?h=300,Sweatshirt i mjuk bomull med avslappnad passform och texttryck på framsidan.,Sweatshirt in soft cotton with relaxed fit and text print on the front.
30057650239,lindex.com/p/3005765-239/,https://i8.amplience.net/i/Lindex/3005765_239_PS_F/?h=300,,Hårklämma med ett heltäckande leopardmönster.,Hair grip with an allover leopard pattern.
30016666012,lindex.com/p/3001666-6012/,https://i8.amplience.net/i/Lindex/3001666_6012_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001666_6012_PS_MF/?h=300,Ärmlös topp med polokrage i ribbad viskostrikå med figurnära silhuett.,Sleeveless roll neck top in ribbed viscose jersey with a fitted silhouette.
30026466419,lindex.com/p/3002646-6419/,https://i8.amplience.net/i/Lindex/3002646_6419_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3002646_6419_PS_MF/?h=300,Stilsäker stickad minikjol med figurnära passform och resår i midjan.,Stylish knitted mini skirt with a fitted silhouette and elastic waist.
30073987467,lindex.com/p/3007398-7467/,https://i8.amplience.net/i/Lindex/3007398_7467_PS_F/?h=300,,Hårklämma med en blomma.,Hair grip featuring a flower.
30054470250,lindex.com/p/3005447-250/,https://i8.amplience.net/i/Lindex/3005447_250_PS_F/?h=300,,Solglasögon med tonade glas och mönstrad plastbåge.,Sunglasses with tinted lenses and a patterned plastic frame.
30034879616,lindex.com/p/3003487-9616/,https://i8.amplience.net/i/Lindex/3003487_9616_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003487_9616_PS_MF/?h=300,"Supermjuka, finstickade handskar med långa ribbade muddar.",Super soft fine knitted gloves with long ribbed cuffs.
30051070766,lindex.com/p/3005107-766/,https://i8.amplience.net/i/Lindex/3005107_766_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005107_766_PS_MF/?h=300,"Jeans med medelhög midja i bomullsdenim med lätt stretch och raka, croppade ben.","Mid waist jeans in cotton denim with light stretch and straight, cropped legs."
30034520300,lindex.com/p/3003452-300/,https://i8.amplience.net/i/Lindex/3003452_300_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3003452_300_PS_MF/?h=300,Långärmad topp i mjuk och stretchig bomull med figurnära passform.,Long-sleeved top in soft and stretchy cotton with a figure fit silhouette.
30047680600,lindex.com/p/3004768-600/,https://i8.amplience.net/i/Lindex/3004768_600_PS_F/?h=300,,"Stor, elastisk scrunchie i vävt material.","Large, elastic scrunchie in woven material."
30053860080,lindex.com/p/3005386-80/,https://i8.amplience.net/i/Lindex/3005386_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3005386_80_PS_MF/?h=300,Långärmad topp med krinklad design och figurnära passform.,Long-sleeved top with crinkled design and figure fit.
30041254114,lindex.com/p/3004125-4114/,https://i8.amplience.net/i/Lindex/3004125_4114_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004125_4114_PS_MF/?h=300,Stilsäker kortärmad topp med struktur.,Stylish short-sleeved top with texture.
30063977488,lindex.com/p/3006397-7488/,https://i8.amplience.net/i/Lindex/3006397_7488_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006397_7488_PS_MF/?h=300,Stickad tröja med rak passform och korta ärmar.,Knitted jumper with a straight fit and short sleeves.
30068056983,lindex.com/p/3006805-6983/,https://i8.amplience.net/i/Lindex/3006805_6983_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3006805_6983_PS_MF/?h=300,"Maxiklänning med luftig silhuett och volanger längs halsringningen, midjan och nederkanten.","Maxi dress with a flowy silhouette and flounces along the neckline, waist and bottom hem."
30008350080,lindex.com/p/3000835-80/,https://i8.amplience.net/i/Lindex/3000835_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3000835_80_PS_MF/?h=300,Midikjol med volangdetaljer och dold dragkedja baktill.,Midi skirt with flounce details and hidden zip closure at the back.
30061090250,lindex.com/p/3006109-250/,https://i8.amplience.net/i/Lindex/3006109_250_PS_F/?h=300,,Stilsäkra solglasögon med tonade glas.,Stylish sunglasses with tinted lenses.
30066990020,lindex.com/p/3006699-20/,https://i8.amplience.net/i/Lindex/3006699_20_PS_F/?h=300,,Stilsäkra örhängen med blomhängen i metall.,Stylish earrings with flower pendants in metal.
30074750141,lindex.com/p/3007475-141/,https://i8.amplience.net/i/Lindex/3007475_141_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3007475_141_PS_MF/?h=300,Jeans med hög midja i bomullsdenim med lätt stretch och vida ben.,High waist jeans in cotton denim with light stretch and wide legs.
30044760822,lindex.com/p/3004476-822/,https://i8.amplience.net/i/Lindex/3004476_822_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3004476_822_PS_MF/?h=300,"Stilsäker jacka i stadig denim med något croppad längd, vida ärmar och knappar framtill.","Stylish jacket in sturdy denim with slightly cropped length, wider sleeves and buttons down the front."
30011680080,lindex.com/p/3001168-80/,https://i8.amplience.net/i/Lindex/3001168_80_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3001168_80_PS_MF/?h=300,"Mjuk, figurnära topp med polokrage och långa ärmar.","Soft, figure fit top with a turtleneck and long sleeves."
30081914939,lindex.com/p/3008191-4939/,https://i8.amplience.net/i/Lindex/3008191_4939_PS_F/?h=300,https://i8.amplience.net/i/Lindex/3008191_4939_PS_MF/?h=300,Mjuk trikåtopp med långa ärmar och rund halsringning. Tyget är halvt genomskinligt.,Soft jersey top with long sleeves and round neckline. The fabric is half see-through.
30029878395,lindex.com/p/3002987-8395/,https://i8.amplience.net/i/Lindex/3002987_8395_PS_F/?h=300,,"Mjuka, stickade vantar med vikbara muddar och ribbstickade detaljer.","Soft, knitted mittens with foldable cuffs and rib-knitted details."
30020982033,lindex.com/p/3002098-2033/,https://i8.amplience.net/i/Lindex/3002098_2033_PS_F/?h=300,,5-pack hårsnoddar med ribbad yta.,5-pack hair elastics with a ribbed finish.
83588870300,lindex.com/p/8358887-300/,https://i8.amplience.net/i/Lindex/8358887_300_PS_F/?h=300,,Set med tre flätade hårsnoddar i olika färger.,A set of three braided hair elastics in different colours.
86011194639,lindex.com/p/8601119-4639/,https://i8.amplience.net/i/Lindex/8601119_4639_PS_F/?h=300,,Med en extra axelrem kan du ge din väska ett nytt utseende och matcha olika outfits och tillfällen.,With an extra shoulder strap you can give your bag a new look and match your different outfits and occasions.
